,linha,origem,destino,paradas,preco,mes_voo,dia_voo,hora_partida,min_partida,horas_total_duracao,hora_chegada,min_chegada
327,Multiple carriers,Delhi,Cochin,1,15353,6,3,7,30,11.75,19,15
328,IndiGo,Banglore,New Delhi,0,7303,3,24,18,25,2.9166666666666665,21,20
329,SpiceJet,Kolkata,Banglore,1,6197,3,24,15,5,5.666666666666667,20,45
330,Air India,Kolkata,Banglore,1,8996,9,6,9,10,4.083333333333333,13,15
331,IndiGo,Delhi,Cochin,1,6528,3,21,14,20,8.0,22,20
332,GoAir,Banglore,Delhi,0,4239,9,4,20,55,2.75,23,40
333,IndiGo,Kolkata,Banglore,0,4148,12,3,20,25,2.6666666666666665,23,5
334,SpiceJet,Banglore,Delhi,0,3971,5,24,21,10,2.9166666666666665,0,5
335,Air Asia,Kolkata,Banglore,1,5192,6,5,7,35,15.916666666666666,23,30
336,Jet Airways,Delhi,Cochin,2,9483,9,4,13,25,23.166666666666668,12,35
337,Jet Airways,Delhi,Cochin,2,18804,3,6,11,40,7.333333333333333,19,0
338,Air India,Delhi,Cochin,0,5201,6,18,5,10,2.8333333333333335,8,0
339,Jet Airways,Delhi,Cochin,1,16079,5,27,11,30,7.5,19,0
340,Jet Airways,Banglore,Delhi,0,7229,6,15,19,50,3.0,22,50
341,Multiple carriers,Delhi,Cochin,1,6795,5,27,17,45,7.75,1,30
342,Jet Airways,Kolkata,Banglore,1,10953,9,5,9,35,25.333333333333332,10,55
343,Multiple carriers,Delhi,Cochin,2,15965,6,24,15,5,10.416666666666666,1,30
344,Air India,Delhi,Cochin,2,9968,9,4,12,55,30.333333333333332,19,15
345,IndiGo,Kolkata,Banglore,0,4804,6,6,22,15,2.5833333333333335,0,50
346,Jet Airways,Delhi,Cochin,1,16079,5,27,10,0,9.0,19,0
347,Jet Airways,Delhi,Cochin,2,11507,12,6,21,25,15.166666666666666,12,35
348,Air India,Kolkata,Banglore,2,11542,9,6,9,25,28.333333333333332,13,45
349,Jet Airways,Banglore,Delhi,0,7229,4,24,17,45,3.0,20,45
350,Jet Airways,Banglore,Delhi,0,4544,4,27,6,0,2.75,8,45
351,IndiGo,Delhi,Cochin,1,6496,5,15,5,10,4.916666666666667,10,5
352,IndiGo,Kolkata,Banglore,0,4804,6,15,21,25,2.6666666666666665,0,5
353,Air India,Banglore,New Delhi,1,13439,1,3,11,5,22.166666666666668,9,15
354,Jet Airways,Delhi,Cochin,1,6540,3,27,18,15,10.166666666666666,4,25
355,IndiGo,Banglore,Delhi,0,4591,1,6,23,30,2.8333333333333335,2,20
356,IndiGo,Banglore,New Delhi,1,4437,3,18,16,15,4.333333333333333,20,35
357,Air Asia,Delhi,Cochin,1,6151,3,21,20,10,11.0,7,10
358,Jet Airways,Banglore,Delhi,0,7754,6,21,17,45,3.0,20,45
359,Jet Airways,Delhi,Cochin,1,10262,6,24,14,0,22.583333333333332,12,35
360,Jet Airways,Banglore,Delhi,0,8016,9,6,18,55,3.0833333333333335,22,0
361,SpiceJet,Kolkata,Banglore,0,4781,3,24,6,55,2.6666666666666665,9,35
362,Vistara,Banglore,Delhi,0,4668,6,27,11,30,2.8333333333333335,14,20
363,Air India,Banglore,New Delhi,1,14594,6,3,11,50,21.083333333333332,8,55
364,Jet Airways,Kolkata,Banglore,1,14231,3,24,16,55,11.833333333333334,4,45
365,Air India,Delhi,Cochin,1,8425,5,15,5,15,25.583333333333332,6,50
366,Multiple carriers,Delhi,Cochin,1,9646,12,6,7,5,15.416666666666666,22,30
367,IndiGo,Chennai,Kolkata,0,7295,3,3,14,40,2.4166666666666665,17,5
368,Air Asia,Kolkata,Banglore,1,5162,9,4,6,50,3.6666666666666665,10,30
369,IndiGo,Banglore,New Delhi,0,6860,9,3,18,25,2.9166666666666665,21,20
370,Vistara,Delhi,Cochin,0,6216,4,15,6,0,3.1666666666666665,9,10
371,Air Asia,Kolkata,Banglore,1,5192,5,24,7,35,11.833333333333334,19,25
372,IndiGo,Banglore,Delhi,0,4823,9,4,20,0,2.8333333333333335,22,50
373,SpiceJet,Banglore,Delhi,0,3919,3,4,9,30,2.8333333333333335,12,20
374,IndiGo,Mumbai,Hyderabad,0,2754,3,6,19,5,1.5,20,35
375,Multiple carriers,Delhi,Cochin,1,9315,9,5,7,30,11.5,19,0
376,Multiple carriers,Delhi,Cochin,1,11667,3,27,10,0,8.833333333333334,18,50
377,Jet Airways,Kolkata,Banglore,1,6224,12,6,8,25,20.25,4,40
378,Air India,Kolkata,Banglore,2,13349,3,24,9,25,20.166666666666668,5,35
379,Jet Airways,Banglore,New Delhi,1,11087,3,18,16,55,16.083333333333332,9,0
380,Multiple carriers,Delhi,Cochin,1,15603,6,3,13,0,12.583333333333334,1,35
381,Jet Airways,Delhi,Cochin,2,15129,9,5,19,30,17.083333333333332,12,35
382,IndiGo,Banglore,Delhi,0,4823,9,4,16,55,3.0,19,55
383,Vistara,Kolkata,Banglore,1,8452,1,5,7,10,15.5,22,40
384,Multiple carriers,Delhi,Cochin,1,12524,6,6,7,30,11.5,19,0
385,SpiceJet,Chennai,Kolkata,0,3384,3,27,17,45,2.3333333333333335,20,5
386,Jet Airways,Delhi,Cochin,1,10262,1,6,19,15,23.75,19,0
387,SpiceJet,Mumbai,Hyderabad,0,1965,6,18,13,15,1.5,14,45
388,IndiGo,Kolkata,Banglore,0,4804,5,18,22,15,2.5833333333333335,0,50
389,Jet Airways,Delhi,Cochin,1,16079,5,27,18,15,24.75,19,0
390,Jet Airways,Delhi,Cochin,2,13292,1,6,21,25,21.583333333333332,19,0
391,Air Asia,Delhi,Cochin,1,6751,9,5,7,55,5.5,13,25
392,Air India,Delhi,Cochin,1,8669,5,15,7,0,12.25,19,15
393,IndiGo,Delhi,Cochin,1,14871,3,3,17,30,8.083333333333334,1,35
394,Jet Airways,Delhi,Cochin,1,12898,5,21,14,0,5.0,19,0
395,SpiceJet,Banglore,Delhi,0,3919,6,6,9,30,2.8333333333333335,12,20
396,Multiple carriers,Delhi,Cochin,1,36983,1,3,12,50,6.416666666666667,19,15
397,IndiGo,Chennai,Kolkata,0,3597,3,6,19,35,2.3333333333333335,21,55
398,Air India,Banglore,New Delhi,0,10741,9,3,17,0,2.75,19,45
399,Air India,Kolkata,Banglore,2,11432,6,6,16,50,12.75,5,35
400,Jet Airways,Banglore,New Delhi,1,11087,12,3,18,55,15.833333333333334,10,45
401,Jet Airways,Delhi,Cochin,2,13292,3,6,9,35,27.0,12,35
402,Air India,Delhi,Cochin,3,10493,6,15,5,15,26.416666666666668,7,40
403,GoAir,Banglore,New Delhi,0,7631,9,3,7,45,2.9166666666666665,10,40
404,Air India,Delhi,Cochin,2,13381,6,6,6,50,24.833333333333332,7,40
405,Jet Airways,Kolkata,Banglore,1,13731,6,6,20,0,8.666666666666666,4,40
406,Air India,Delhi,Cochin,2,11911,5,21,5,55,25.75,7,40
407,IndiGo,Banglore,Delhi,0,4591,4,18,23,30,2.8333333333333335,2,20
408,Multiple carriers,Delhi,Cochin,1,14848,3,6,13,0,6.25,19,15
409,Multiple carriers,Delhi,Cochin,1,8266,12,6,8,45,10.5,19,15
410,Air India,Delhi,Cochin,2,12392,5,18,17,15,26.0,19,15
411,Jet Airways,Kolkata,Banglore,1,13044,12,6,18,55,17.083333333333332,12,0
412,Jet Airways,Delhi,Cochin,1,12898,5,21,7,5,21.333333333333332,4,25
413,Jet Airways,Delhi,Cochin,1,12242,3,21,22,50,5.583333333333333,4,25
414,IndiGo,Banglore,Delhi,0,3943,5,18,10,10,2.8333333333333335,13,0
415,Vistara,Kolkata,Banglore,1,11105,3,24,20,20,25.833333333333332,22,10
416,Jet Airways,Kolkata,Banglore,1,14388,12,5,21,10,12.166666666666666,9,20
417,Jet Airways,Delhi,Cochin,2,13014,5,18,19,30,17.083333333333332,12,35
418,Multiple carriers,Delhi,Cochin,1,15411,6,3,10,20,8.5,18,50
419,Jet Airways,Delhi,Cochin,1,16289,9,3,19,45,23.083333333333332,18,50
420,IndiGo,Delhi,Cochin,1,6442,5,15,6,50,9.333333333333334,16,10
421,Jet Airways,Kolkata,Banglore,1,10844,5,18,8,25,7.916666666666667,16,20
422,Jet Airways,Mumbai,Hyderabad,0,5678,5,18,10,20,1.5,11,50
423,IndiGo,Banglore,Delhi,0,6906,12,4,23,30,2.8333333333333335,2,20
424,SpiceJet,Chennai,Kolkata,0,3543,5,21,9,45,2.25,12,0
425,Jet Airways,Delhi,Cochin,1,14714,6,6,9,0,10.0,19,0
426,Vistara Premium economy,Banglore,New Delhi,0,11793,3,3,16,0,2.5833333333333335,18,35
427,Multiple carriers,Delhi,Cochin,1,14323,5,15,11,30,7.75,19,15
428,SpiceJet,Banglore,Delhi,0,3971,9,4,21,10,2.9166666666666665,0,5
429,Vistara,Kolkata,Banglore,1,8452,6,5,20,20,26.333333333333332,22,40
430,Vistara,Banglore,Delhi,0,5403,12,4,7,0,2.6666666666666665,9,40
431,Multiple carriers,Delhi,Cochin,1,13727,9,5,10,0,11.0,21,0
432,Air India,Kolkata,Banglore,2,12639,1,4,10,0,19.416666666666668,5,25
433,Jet Airways,Banglore,Delhi,0,5198,4,18,15,15,2.9166666666666665,18,10
434,Vistara,Banglore,Delhi,0,4878,1,6,19,30,2.75,22,15
435,Jet Airways,Delhi,Cochin,1,12373,5,18,19,45,23.25,19,0
436,Multiple carriers,Delhi,Cochin,1,8552,3,3,7,10,9.0,16,10
437,Vistara,Delhi,Cochin,0,6741,4,21,14,40,3.1666666666666665,17,50
438,Multiple carriers,Delhi,Cochin,1,6481,9,4,12,50,6.416666666666667,19,15
439,Multiple carriers,Delhi,Cochin,1,7354,6,6,10,35,8.666666666666666,19,15
440,Air India,Banglore,Delhi,0,5228,4,21,21,5,2.8333333333333335,23,55
441,Jet Airways,Kolkata,Banglore,1,10844,12,5,8,25,12.333333333333334,20,45
442,IndiGo,Delhi,Cochin,1,6347,5,18,6,50,5.333333333333333,12,10
443,Air India,Banglore,New Delhi,1,5013,3,15,8,15,4.0,12,15
444,Jet Airways,Kolkata,Banglore,1,9663,9,6,18,55,9.75,4,40
445,IndiGo,Banglore,Delhi,0,4823,6,4,18,25,2.9166666666666665,21,20
446,Air India,Delhi,Cochin,2,13381,6,24,16,55,26.333333333333332,19,15
447,SpiceJet,Chennai,Kolkata,0,3543,1,6,9,45,2.25,12,0
448,Jet Airways,Kolkata,Banglore,1,9663,5,15,18,55,9.75,4,40
449,Jet Airways,Kolkata,Banglore,1,7064,1,4,18,55,24.916666666666668,19,50
450,Jet Airways,Delhi,Cochin,1,10262,9,6,7,5,11.916666666666666,19,0
451,Air India,Delhi,Cochin,2,13013,1,6,10,55,8.333333333333334,19,15
452,Jet Airways,Delhi,Cochin,2,15339,6,27,19,10,17.416666666666668,12,35
453,GoAir,Banglore,Delhi,0,4937,4,18,11,40,2.8333333333333335,14,30
454,IndiGo,Delhi,Cochin,1,6818,6,6,5,5,7.083333333333333,12,10
455,Air India,Delhi,Cochin,2,10441,5,18,22,0,21.25,19,15
456,Jet Airways,Delhi,Cochin,1,5177,3,4,14,0,5.0,19,0
457,IndiGo,Chennai,Kolkata,0,3858,6,27,11,35,2.4166666666666665,14,0
458,IndiGo,Kolkata,Banglore,1,6534,5,18,21,0,5.25,2,15
459,Multiple carriers,Delhi,Cochin,1,6795,6,15,10,20,15.166666666666666,1,30
460,Multiple carriers,Delhi,Cochin,1,9736,3,6,7,30,11.75,19,15
461,Jet Airways,Banglore,Delhi,0,7229,1,5,19,50,3.0,22,50
462,SpiceJet,Delhi,Cochin,1,4957,4,24,17,55,4.916666666666667,22,50
463,IndiGo,Banglore,New Delhi,0,7648,9,3,6,0,2.75,8,45
464,SpiceJet,Kolkata,Banglore,0,3873,6,15,14,55,2.5,17,25
465,Jet Airways,Kolkata,Banglore,1,14388,12,5,18,55,9.75,4,40
466,IndiGo,Kolkata,Banglore,0,5618,6,3,17,15,2.6666666666666665,19,55
467,Multiple carriers,Delhi,Cochin,1,7408,9,6,19,0,6.5,1,30
468,Air Asia,Delhi,Cochin,1,13774,3,3,16,45,5.5,22,15
469,Vistara,Banglore,Delhi,0,4668,3,5,7,0,2.6666666666666665,9,40
470,Jet Airways,Delhi,Cochin,2,13082,3,21,18,20,34.083333333333336,4,25
471,Air India,Delhi,Cochin,1,8669,3,6,3,50,15.416666666666666,19,15
472,IndiGo,Delhi,Cochin,1,6316,6,24,16,0,9.5,1,30
473,Jet Airways,Delhi,Cochin,1,12583,6,3,22,20,6.083333333333333,4,25
474,Vistara,Banglore,New Delhi,0,7923,9,3,16,10,2.6666666666666665,18,50
475,GoAir,Delhi,Cochin,1,7378,3,3,7,0,5.833333333333333,12,50
476,Vistara,Banglore,Delhi,0,4878,3,6,19,30,2.75,22,15
477,Jet Airways,Kolkata,Banglore,1,10844,5,18,16,30,27.333333333333332,19,50
478,Jet Airways,Banglore,Delhi,0,7229,3,4,8,20,3.0,11,20
479,SpiceJet,Delhi,Cochin,1,6297,5,21,6,5,5.25,11,20
480,Jet Airways,Kolkata,Banglore,1,8529,12,6,20,0,16.0,12,0
481,Multiple carriers,Delhi,Cochin,1,13727,5,18,14,0,7.0,21,0
482,SpiceJet,Kolkata,Banglore,1,6643,5,24,8,35,8.666666666666666,17,15
483,Multiple carriers,Delhi,Cochin,1,10197,9,5,10,0,9.0,19,0
484,SpiceJet,Kolkata,Banglore,0,4911,4,21,22,20,2.3333333333333335,0,40
485,IndiGo,Chennai,Kolkata,0,6482,6,3,5,15,2.3333333333333335,7,35
486,Jet Airways,Banglore,New Delhi,1,26890,1,3,8,55,6.333333333333333,15,15
487,IndiGo,Kolkata,Banglore,1,3717,5,18,19,20,4.416666666666667,23,45
488,IndiGo,Chennai,Kolkata,0,3597,1,6,13,15,2.3333333333333335,15,35
489,Air India,Banglore,New Delhi,2,10846,3,18,11,5,11.083333333333334,22,10
490,Air India,Banglore,New Delhi,1,14069,1,3,5,50,16.916666666666668,22,45
491,Jet Airways,Delhi,Cochin,1,5177,1,4,22,50,13.75,12,35
492,Air India,Delhi,Cochin,2,14641,6,3,5,55,25.75,7,40
493,IndiGo,Delhi,Cochin,1,6442,6,6,8,35,13.916666666666666,22,30
494,Air India,Delhi,Cochin,1,5704,3,21,17,45,5.25,23,0
495,Jet Airways,Kolkata,Banglore,1,9663,6,5,14,5,19.25,9,20
496,Jet Airways,Delhi,Cochin,1,14714,6,6,20,55,7.5,4,25
497,Jet Airways,Delhi,Cochin,1,5406,1,4,10,0,9.0,19,0
498,Vistara,Kolkata,Banglore,1,8610,5,15,20,20,24.0,20,20
499,Jet Airways,Delhi,Cochin,2,14237,12,6,18,25,18.166666666666668,12,35
500,IndiGo,Banglore,Delhi,0,4823,9,6,7,10,2.9166666666666665,10,5
501,IndiGo,Mumbai,Hyderabad,0,2227,3,27,20,5,1.5,21,35
502,Jet Airways,Delhi,Cochin,1,12373,5,18,7,5,21.333333333333332,4,25
503,Air India,Delhi,Cochin,1,8372,6,6,13,0,6.25,19,15
504,Jet Airways,Delhi,Cochin,1,17024,3,3,13,55,14.5,4,25
505,Air India,Mumbai,Hyderabad,0,3100,5,27,21,5,1.3333333333333333,22,25
506,Jet Airways,Delhi,Cochin,1,14053,9,3,6,50,12.916666666666666,19,45
507,IndiGo,Chennai,Kolkata,0,3540,9,5,5,15,2.4166666666666665,7,40
508,Vistara,Kolkata,Banglore,1,9345,5,21,20,20,22.5,18,50
509,Jet Airways,Delhi,Cochin,2,10368,1,6,5,30,22.916666666666668,4,25
510,Jet Airways,Banglore,New Delhi,1,26890,1,3,7,0,5.416666666666667,12,25
511,SpiceJet,Mumbai,Hyderabad,0,5755,9,3,8,50,1.4166666666666667,10,15
512,Jet Airways,Banglore,New Delhi,1,7832,3,21,8,55,7.25,16,10
513,Jet Airways,Kolkata,Banglore,1,14388,6,5,8,25,12.333333333333334,20,45
514,Air India,Delhi,Cochin,2,8839,6,27,13,15,20.166666666666668,9,25
515,Air India,Delhi,Cochin,2,22096,3,3,22,0,21.25,19,15
516,Vistara,Chennai,Kolkata,0,3687,5,27,7,5,2.25,9,20
517,Multiple carriers,Delhi,Cochin,1,9627,5,15,8,30,10.5,19,0
518,Multiple carriers,Delhi,Cochin,1,13542,3,21,11,30,14.083333333333334,1,35
519,IndiGo,Banglore,Delhi,0,4423,4,27,4,0,2.8333333333333335,6,50
520,IndiGo,Delhi,Cochin,2,8899,3,3,4,55,16.416666666666668,21,20
521,SpiceJet,Delhi,Cochin,1,5583,4,21,6,5,5.25,11,20
522,Air Asia,Delhi,Cochin,1,6752,5,27,16,45,13.833333333333334,6,35
523,SpiceJet,Chennai,Kolkata,0,3543,5,21,8,20,2.25,10,35
524,Jet Airways,Banglore,New Delhi,1,7832,3,21,8,0,7.25,15,15
525,Air India,Kolkata,Banglore,2,10991,1,5,5,50,27.083333333333332,8,55
526,Jet Airways,Delhi,Cochin,1,12898,5,27,9,0,27.583333333333332,12,35
527,Jet Airways,Delhi,Cochin,1,12898,5,27,14,0,5.0,19,0
528,GoAir,Banglore,Delhi,0,3398,5,24,11,40,2.8333333333333335,14,30
529,Air India,Delhi,Cochin,0,5201,4,24,5,10,2.8333333333333335,8,0
530,Air India,Kolkata,Banglore,2,13873,6,5,10,0,15.333333333333334,1,20
531,Air India,Delhi,Cochin,1,7384,6,15,17,40,5.333333333333333,23,0
532,Jet Airways,Delhi,Cochin,1,10262,6,6,18,15,10.166666666666666,4,25
533,Jet Airways,Kolkata,Banglore,1,10031,3,24,8,25,27.583333333333332,12,0
534,Jet Airways,Kolkata,Banglore,1,12384,6,5,9,35,9.583333333333334,19,10
535,Jet Airways,Kolkata,Banglore,1,7757,9,5,14,5,28.166666666666668,18,15
536,Jet Airways,Banglore,New Delhi,1,17261,6,3,21,25,14.0,11,25
537,SpiceJet,Chennai,Kolkata,0,7298,1,3,9,30,2.5833333333333335,12,5
538,Jet Airways,Banglore,Delhi,0,7229,6,4,15,15,2.9166666666666665,18,10
539,IndiGo,Kolkata,Banglore,0,4174,1,4,4,40,2.5833333333333335,7,15
540,IndiGo,Kolkata,Banglore,1,5699,5,18,17,35,4.666666666666667,22,15
541,Air India,Kolkata,Banglore,0,4880,4,24,14,15,2.5,16,45
542,Air India,Delhi,Cochin,1,15284,6,3,8,0,11.25,19,15
543,Jet Airways,Kolkata,Banglore,1,13759,3,24,8,25,7.916666666666667,16,20
544,Vistara,Kolkata,Banglore,1,16092,3,24,9,55,8.833333333333334,18,45
545,IndiGo,Mumbai,Hyderabad,0,4392,9,3,6,20,1.4166666666666667,7,45
546,Jet Airways,Delhi,Cochin,1,10262,6,24,20,55,15.666666666666666,12,35
547,SpiceJet,Kolkata,Banglore,0,3841,12,6,6,55,2.5833333333333335,9,30
548,GoAir,Banglore,Delhi,0,5048,1,6,7,45,2.9166666666666665,10,40
549,Air India,Kolkata,Banglore,1,11096,5,21,7,0,13.416666666666666,20,25
550,IndiGo,Delhi,Cochin,1,5073,4,24,7,35,4.583333333333333,12,10
551,Jet Airways,Delhi,Cochin,1,19828,3,3,9,55,18.5,4,25
552,Vistara,Chennai,Kolkata,0,3739,3,21,7,5,2.25,9,20
553,Air India,Delhi,Cochin,2,10598,9,3,5,0,38.25,19,15
554,Jet Airways,Banglore,Delhi,0,7229,6,15,18,55,3.0833333333333335,22,0
555,Vistara,Kolkata,Banglore,1,8610,1,4,17,0,25.833333333333332,18,50
556,Vistara,Delhi,Cochin,0,6216,9,5,14,40,3.1666666666666665,17,50
557,Air India,Banglore,Delhi,0,6961,9,6,13,20,2.8333333333333335,16,10
558,Jet Airways,Kolkata,Banglore,1,10703,6,5,9,35,11.5,21,5
559,Jet Airways,Kolkata,Banglore,1,14151,5,15,17,0,6.583333333333333,23,35
560,Jet Airways,Kolkata,Banglore,1,8586,9,5,6,30,27.583333333333332,10,5
561,IndiGo,Kolkata,Banglore,0,4488,12,4,20,20,2.5833333333333335,22,55
562,Multiple carriers,Delhi,Cochin,1,7408,6,15,18,0,7.5,1,30
563,Jet Airways,Delhi,Cochin,0,5443,4,18,11,0,3.25,14,15
564,Jet Airways,Kolkata,Banglore,1,10539,12,6,9,35,9.583333333333334,19,10
565,Multiple carriers,Delhi,Cochin,1,7723,1,6,13,0,12.5,1,30
566,Multiple carriers,Delhi,Cochin,1,15411,6,3,7,30,11.333333333333334,18,50
567,Jet Airways,Banglore,Delhi,0,7229,5,21,7,10,3.0,10,10
568,IndiGo,Kolkata,Banglore,0,4804,6,21,20,20,2.5833333333333335,22,55
569,Jet Airways,Mumbai,Hyderabad,0,4050,3,3,2,55,1.5,4,25
570,Jet Airways,Kolkata,Banglore,1,14151,5,18,17,0,26.166666666666668,19,10
571,SpiceJet,Delhi,Cochin,1,4957,6,4,17,55,4.916666666666667,22,50
572,Air India,Banglore,New Delhi,0,7591,3,3,21,10,2.75,23,55
573,Jet Airways,Kolkata,Banglore,1,11134,3,24,13,55,8.666666666666666,22,35
574,IndiGo,Delhi,Cochin,1,6600,5,27,5,5,7.083333333333333,12,10
575,Air India,Banglore,New Delhi,0,4966,9,3,21,10,2.75,23,55
576,Air India,Delhi,Cochin,2,15481,1,6,6,50,24.833333333333332,7,40
577,SpiceJet,Kolkata,Banglore,0,5515,1,3,22,20,2.3333333333333335,0,40
578,Jet Airways,Delhi,Cochin,1,14714,6,15,8,0,11.0,19,0
579,GoAir,Delhi,Cochin,1,4959,6,15,10,35,9.0,19,35
580,Jet Airways,Banglore,Delhi,0,7229,4,21,11,10,2.9166666666666665,14,5
581,Air India,Delhi,Cochin,0,6094,5,15,18,5,3.0833333333333335,21,10
582,Air Asia,Kolkata,Banglore,0,4409,4,24,10,20,2.5833333333333335,12,55
583,Multiple carriers,Delhi,Cochin,1,9794,5,18,6,0,13.0,19,0
584,Jet Airways,Mumbai,Hyderabad,0,5678,3,4,2,55,1.4166666666666667,4,20
585,IndiGo,Delhi,Cochin,1,6442,6,15,8,35,7.583333333333333,16,10
586,Vistara,Banglore,Delhi,0,4878,5,18,7,0,2.6666666666666665,9,40
587,Jet Airways,Kolkata,Banglore,1,12446,3,24,21,10,12.916666666666666,10,5
588,Jet Airways,Delhi,Cochin,2,16704,9,5,23,5,29.333333333333332,4,25
589,Jet Airways,Banglore,New Delhi,1,9134,3,15,5,45,5.0,10,45
590,Jet Airways,Kolkata,Banglore,1,8586,5,15,20,0,8.666666666666666,4,40
591,Jet Airways,Banglore,Delhi,0,7229,1,6,7,10,3.0,10,10
592,Jet Airways,Banglore,Delhi,0,6144,4,21,7,10,3.0,10,10
593,Air India,Banglore,Delhi,0,6961,5,18,10,0,2.75,12,45
594,Jet Airways,Kolkata,Banglore,1,10844,9,5,16,30,12.166666666666666,4,40
595,IndiGo,Chennai,Kolkata,0,3597,5,21,19,35,2.3333333333333335,21,55
596,SpiceJet,Banglore,New Delhi,1,7139,3,21,10,20,7.916666666666667,18,15
597,Air India,Mumbai,Hyderabad,2,25139,6,3,9,40,29.583333333333332,15,15
598,Jet Airways,Delhi,Cochin,2,10368,1,6,9,40,26.916666666666668,12,35
599,Air India,Delhi,Cochin,1,5117,6,4,20,40,12.75,9,25
600,Multiple carriers,Delhi,Cochin,1,9211,5,18,11,40,7.583333333333333,19,15
601,SpiceJet,Kolkata,Banglore,0,4174,4,15,17,10,2.5,19,40
602,Multiple carriers,Delhi,Cochin,1,10786,5,27,7,30,11.75,19,15
603,Jet Airways,Banglore,New Delhi,1,9134,3,15,8,0,23.666666666666668,7,40
604,Jet Airways,Delhi,Cochin,2,13376,1,6,14,35,13.833333333333334,4,25
605,Air India,Banglore,New Delhi,1,6955,3,21,22,0,12.833333333333334,10,50
606,Jet Airways,Kolkata,Banglore,1,10844,9,5,8,25,9.833333333333334,18,15
607,Air Asia,Kolkata,Banglore,0,3807,1,4,19,55,2.5,22,25
608,Jet Airways,Kolkata,Banglore,1,9663,1,5,14,5,21.916666666666668,12,0
609,Jet Airways,Delhi,Cochin,1,12373,9,5,2,15,26.166666666666668,4,25
610,SpiceJet,Banglore,Delhi,0,4991,1,5,21,10,2.9166666666666665,0,5
611,Air India,Delhi,Cochin,1,6745,3,21,23,0,20.25,19,15
612,Jet Airways,Delhi,Cochin,1,10262,6,15,22,50,20.166666666666668,19,0
613,Jet Airways,Delhi,Cochin,1,6540,3,27,17,30,10.916666666666666,4,25
614,SpiceJet,Kolkata,Banglore,0,3873,6,4,17,10,2.5,19,40
615,Jet Airways,Delhi,Cochin,1,15554,9,5,21,50,21.166666666666668,19,0
616,IndiGo,Kolkata,Banglore,0,4804,5,27,20,20,2.5833333333333335,22,55
617,Jet Airways,Delhi,Cochin,1,7438,3,27,23,5,20.666666666666668,19,45
618,Air Asia,Banglore,Delhi,0,6181,3,5,4,55,2.8333333333333335,7,45
619,Multiple carriers,Delhi,Cochin,1,9424,1,5,19,0,6.5,1,30
620,Air India,Banglore,New Delhi,2,12725,12,3,17,25,30.0,23,25
621,Air India,Banglore,New Delhi,1,6046,3,15,8,15,13.166666666666666,21,25
622,SpiceJet,Banglore,Delhi,0,3971,6,15,21,10,2.9166666666666665,0,5
623,Jet Airways,Kolkata,Banglore,1,12692,6,6,20,25,18.0,14,25
624,IndiGo,Delhi,Cochin,1,7451,6,3,14,20,8.0,22,20
625,Jet Airways,Banglore,New Delhi,1,13817,12,3,22,55,8.75,7,40
626,Jet Airways,Kolkata,Banglore,1,10703,6,5,9,35,12.5,22,5
627,Jet Airways,Banglore,New Delhi,1,13817,12,3,21,25,13.333333333333334,10,45
628,Jet Airways,Banglore,New Delhi,1,27210,3,15,22,55,6.166666666666667,5,5
629,Jet Airways,Kolkata,Banglore,1,13941,5,18,21,10,7.5,4,40
630,Air India,Banglore,New Delhi,1,10246,1,3,17,0,19.25,12,15
631,IndiGo,Kolkata,Banglore,0,4804,6,5,17,15,2.5833333333333335,19,50
632,Air Asia,Kolkata,Banglore,1,6810,6,6,22,40,12.0,10,40
633,Jet Airways,Banglore,Delhi,0,5198,1,5,8,20,3.0,11,20
634,Vistara,Banglore,Delhi,0,5613,3,5,21,0,2.8333333333333335,23,50
635,IndiGo,Mumbai,Hyderabad,0,4784,3,3,21,20,1.4166666666666667,22,45
636,Jet Airways,Delhi,Cochin,1,5406,3,21,19,45,23.083333333333332,18,50
637,Air India,Banglore,Delhi,0,5228,4,27,13,20,2.8333333333333335,16,10
638,Jet Airways,Delhi,Cochin,1,12898,5,27,20,55,22.083333333333332,19,0
639,Air India,Chennai,Kolkata,0,4667,6,15,11,40,2.25,13,55
640,Jet Airways,Kolkata,Banglore,1,14781,5,21,14,5,5.75,19,50
641,Vistara,Banglore,Delhi,0,5403,4,21,9,45,2.8333333333333335,12,35
642,Jet Airways,Kolkata,Banglore,1,9899,12,6,14,5,9.5,23,35
643,Jet Airways,Delhi,Cochin,2,13029,5,21,19,30,8.916666666666666,4,25
644,Vistara,Kolkata,Banglore,1,9187,5,18,17,0,17.75,10,45
645,IndiGo,Banglore,Delhi,0,4823,5,24,20,0,2.8333333333333335,22,50
646,Air India,Delhi,Cochin,2,8665,3,27,21,30,21.75,19,15
647,IndiGo,Delhi,Cochin,1,14871,6,3,8,25,12.583333333333334,21,0
648,IndiGo,Mumbai,Hyderabad,0,4049,6,21,6,25,1.5,7,55
649,Air India,Chennai,Kolkata,0,4667,12,6,11,40,2.25,13,55
650,IndiGo,Kolkata,Banglore,1,4226,9,4,19,55,3.9166666666666665,23,50
651,Air India,Banglore,New Delhi,0,7591,3,3,6,10,2.75,8,55
652,Jet Airways,Banglore,New Delhi,1,19225,6,3,5,45,7.5,13,15
653,Jet Airways,Delhi,Cochin,1,12898,5,27,19,15,17.333333333333332,12,35
654,IndiGo,Mumbai,Hyderabad,0,2754,9,6,12,0,1.5,13,30
